duration,hour,days_since_discharge,UserID,Device,user_enc,device_enc,anomaly_score,anomaly
258,17,0,U0030,D089,30,89,-0.018605159812137173,1
195,13,6,U0354,D168,354,168,0.1123178415881746,0
224,9,4,U0078,D203,78,203,0.05544094904796709,0
174,8,14,U0282,D049,282,49,0.07056443830009373,0
177,17,10,U0186,D130,186,130,0.10595829580616417,0
224,12,9,U0026,D155,26,155,0.08439700744655454,0
247,16,9,U0374,D200,374,200,0.06441081445868119,0
232,17,16,U0384,D217,384,217,0.052751916234837215,0
137,16,9,U0075,D133,75,133,0.07834039980298341,0
177,8,12,U0195,D004,195,4,0.04499850811423778,0
191,10,6,U0406,D200,406,200,0.09614093417793546,0
170,13,14,U0253,D182,253,182,0.1183604991691119,0
196,12,15,U0353,D237,353,237,0.07386272300914187,0
213,11,2,U0307,D097,307,97,0.08832582445203147,0
220,9,7,U0440,D219,440,219,0.054613560224999025,0
247,11,5,U0086,D025,86,25,0.054500405214746306,0
167,12,11,U0434,D056,434,56,0.1069179170804157,0
125,9,11,U0466,D053,466,53,0.05290490903110234,0
194,17,13,U0122,D189,122,189,0.07985627595627404,0
255,8,7,U0467,D098,467,98,0.02599591425600567,0
161,14,10,U0190,D192,190,192,0.11607598297783311,0
207,14,8,U0254,D067,254,67,0.11778481015337922,0
208,15,3,U0211,D122,211,122,0.09014676810237604,0
188,17,4,U0220,D204,220,204,0.07598286022400719,0
180,13,0,U0332,D103,332,103,0.07012613058478645,0
143,8,16,U0283,D180,283,180,0.07327345195019802,0
89,15,4,U0279,D020,279,20,0.02503143536808572,0
136,9,8,U0253,D209,253,209,0.08717011254968365,0
164,10,18,U0277,D083,277,83,0.09021809914100415,0
224,15,7,U0469,D131,469,131,0.07326627543203196,0
176,11,14,U0167,D095,167,95,0.10721758911259233,0
159,12,8,U0202,D154,202,154,0.11869603818395197,0
144,16,11,U0391,D088,391,88,0.08867934670145633,0
206,14,9,U0095,D070,95,70,0.10889649874926655,0
234,17,4,U0215,D172,215,172,0.04524583932630838,0
223,14,19,U0267,D093,267,93,0.08091609916466275,0
204,8,15,U0432,D086,432,86,0.056732811234179004,0
121,8,9,U0103,D028,103,28,0.022656842512330244,0
166,15,5,U0148,D120,148,120,0.10125287879090811,0
258,17,6,U0383,D184,383,184,0.05253673630818856,0
225,8,8,U0322,D148,322,148,0.08694635250807026,0
118,17,5,U0166,D224,166,224,0.040471235330054256,0
178,9,10,U0108,D081,108,81,0.09771993858690359,0
195,11,16,U0317,D026,317,26,0.09464292565225962,0
150,16,7,U0337,D205,337,205,0.08293958067328211,0
88,14,17,U0489,D039,489,39,0.006242165865752103,0
184,14,4,U0057,D245,57,245,0.035560108506590304,0
148,17,15,U0445,D158,445,158,0.05748034044893957,0
149,14,16,U0197,D233,197,233,0.08328192337036244,0
166,12,15,U0419,D007,419,7,0.058313764613398045,0
175,8,12,U0172,D124,172,124,0.10021882387964659,0
180,12,10,U0127,D194,127,194,0.10905493674387529,0
145,15,15,U0334,D162,334,162,0.0855908266184055,0
171,14,11,U0496,D101,496,101,0.06438519963354816,0
110,14,11,U0492,D074,492,74,0.03724830792349709,0
192,9,5,U0270,D227,270,227,0.0861814937751878,0
66,8,5,U0317,D243,317,243,-0.017275662407363446,1
168,11,13,U0165,D239,165,239,0.08867540114747519,0
217,15,8,U0498,D106,498,106,0.050430409737030335,0
138,8,14,U0063,D115,63,115,0.06460942436749612,0
209,9,15,U0107,D097,107,97,0.07936712685052422,0
226,14,3,U0380,D086,380,86,0.06870139159342542,0
60,12,6,U0115,D196,115,196,0.007663711517101546,0
174,13,6,U0243,D157,243,157,0.12457299442569403,0
65,15,18,U0343,D164,343,164,-0.00865749543286809,1
175,16,9,U0198,D143,198,143,0.1094611054086016,0
180,15,12,U0392,D013,392,13,0.07774489544591179,0
81,8,6,U0202,D198,202,198,0.027205893089720656,0
257,11,10,U0463,D116,463,116,0.062292744215685425,0
191,12,7,U0454,D096,454,96,0.08968471183693766,0
146,16,1,U0408,D001,408,1,-0.0019102315649013324,1
239,13,7,U0077,D173,77,173,0.07874360630890415,0
108,13,11,U0448,D004,448,4,0.01896492225195101,0
131,10,27,U0403,D044,403,44,0.007025127481439797,0
88,9,4,U0027,D044,27,44,-0.0070836110554096665,1
252,9,9,U0304,D230,304,230,0.05563289476352845,0
193,14,11,U0229,D059,229,59,0.1199525818090757,0
206,12,14,U0289,D142,289,142,0.11768365930005897,0
192,17,8,U0200,D123,200,123,0.09654394511544157,0
203,8,7,U0495,D041,495,41,0.007560019492913184,0
183,12,14,U0019,D129,19,129,0.08214497029124995,0
191,8,14,U0106,D215,106,215,0.0653087269741936,0
184,16,14,U0243,D156,243,156,0.10336199032845456,0
156,15,13,U0357,D092,357,92,0.10324201227797092,0
178,11,2,U0222,D212,222,212,0.08852335842074155,0
191,8,14,U0468,D152,468,152,0.055510521448974115,0
184,15,11,U0021,D149,21,149,0.09077142826625911,0
121,12,0,U0204,D082,204,82,0.051541027850670273,0
126,8,13,U0427,D189,427,189,0.04756347245325898,0
223,9,8,U0046,D123,46,123,0.07238789379270322,0
168,12,15,U0024,D140,24,140,0.08200055406223022,0
203,16,9,U0149,D189,149,189,0.08851252131984733,0
136,17,13,U0101,D165,101,165,0.059598027091242456,0
121,15,12,U0316,D127,316,127,0.08020176889617886,0
146,17,5,U0179,D184,179,184,0.07898040088806196,0
171,15,17,U0118,D032,118,32,0.08621366059912289,0
153,16,6,U0147,D032,147,32,0.07851393522517097,0
232,9,5,U0479,D055,479,55,0.03931624823365204,0
187,14,15,U0207,D139,207,139,0.11166595690716513,0
254,17,11,U0019,D109,19,109,0.014637835345333583,0
196,12,21,U0104,D214,104,214,0.05127139496668176,0
83,10,4,U0469,D220,469,220,-0.013416218172112027,1
222,17,13,U0105,D156,105,156,0.06512289546807126,0
120,15,12,U0357,D170,357,170,0.06333468997693537,0
189,9,16,U0172,D059,172,59,0.09230915030743203,0
149,11,17,U0036,D064,36,64,0.06090245412998979,0
266,12,14,U0142,D151,142,151,0.07237856386360825,0
238,12,13,U0331,D068,331,68,0.09541583109413232,0
150,11,10,U0136,D184,136,184,0.10927500176764848,0
175,10,10,U0100,D034,100,34,0.09287946609719006,0
190,10,14,U0171,D172,171,172,0.10883503025421137,0
215,12,13,U0142,D196,142,196,0.09868252754962759,0
181,17,13,U0043,D140,43,140,0.07576530460357078,0
139,13,10,U0119,D159,119,159,0.1077585902050337,0
151,8,3,U0117,D182,117,182,0.05424056221361134,0
180,11,7,U0341,D105,341,105,0.10352403903698248,0
229,17,7,U0395,D026,395,26,0.05793569835457474,0
197,17,11,U0410,D087,410,87,0.08341989961594765,0
149,13,16,U0402,D002,402,2,0.0368067493148892,0
206,9,10,U0238,D128,238,128,0.10759432861698975,0
165,17,6,U0152,D062,152,62,0.07059042556386108,0
216,12,1,U0201,D123,201,123,0.074046190452915,0
281,16,8,U0482,D092,482,92,0.02008789488896212,0
166,10,5,U0248,D172,248,172,0.11039201657526176,0
212,10,14,U0447,D085,447,85,0.08250822318621659,0
150,16,13,U0363,D196,363,196,0.08881609017582309,0
176,10,6,U0395,D042,395,42,0.09646039111266214,0
181,11,12,U0049,D212,49,212,0.08921664717410444,0
172,16,10,U0252,D122,252,122,0.11506989968934556,0
279,11,5,U0327,D011,327,11,0.034021139724322635,0
168,12,12,U0138,D219,138,219,0.1060669057681971,0
203,9,10,U0358,D202,358,202,0.09178800309881535,0
103,15,14,U0338,D142,338,142,0.05082947056828829,0
197,16,10,U0278,D124,278,124,0.11273389587622995,0
226,17,17,U0087,D037,87,37,0.026570582660671915,0
159,11,7,U0142,D061,142,61,0.10116017882534367,0
80,10,3,U0062,D034,62,34,0.0009754941727602162,0
178,11,11,U0147,D239,147,239,0.09386374285179794,0
181,14,16,U0344,D108,344,108,0.09886142752032911,0
209,8,4,U0247,D015,247,15,0.045359412656454656,0
260,9,9,U0461,D228,461,228,0.014089930227943581,0
165,17,13,U0009,D191,9,191,0.041859420247288504,0
146,12,0,U0111,D142,111,142,0.05772026125524182,0
133,16,21,U0241,D223,241,223,0.03008214848858448,0
188,13,11,U0444,D063,444,63,0.10735642119899746,0
199,10,8,U0476,D185,476,185,0.06646019021802813,0
158,10,14,U0430,D079,430,79,0.09185362955697446,0
211,14,10,U0373,D096,373,96,0.10737962459789285,0
199,10,7,U0048,D167,48,167,0.08030909278223286,0
182,17,14,U0048,D056,48,56,0.06573496133437018,0
144,10,12,U0331,D147,331,147,0.10943889512549176,0
161,17,0,U0032,D164,32,164,0.014640399173773244,0
83,14,8,U0086,D230,86,230,0.02216956240428314,0
189,16,7,U0333,D124,333,124,0.10328341470262381,0
181,16,8,U0278,D031,278,31,0.10288759915273987,0
188,10,12,U0496,D073,496,73,0.06241524190427705,0
200,15,0,U0180,D143,180,143,0.05990234247518872,0
195,8,15,U0292,D132,292,132,0.08380143009725871,0
176,15,7,U0277,D127,277,127,0.11294580105078944,0
182,9,14,U0220,D019,220,19,0.07970581061886234,0
124,11,7,U0483,D055,483,55,0.044616378062593665,0
157,14,8,U0129,D090,129,90,0.11111736935201261,0
182,13,19,U0403,D042,403,42,0.07325633090087702,0
151,16,5,U0004,D126,4,126,0.054939778214010915,0
214,15,7,U0474,D187,474,187,0.06429447704267666,0
154,9,7,U0258,D245,258,245,0.04948026696001029,0
189,11,18,U0337,D049,337,49,0.08425824318911002,0
185,8,3,U0204,D058,204,58,0.06363673880253945,0
210,14,14,U0469,D083,469,83,0.08462427263180011,0
216,11,2,U0204,D140,204,140,0.08936647941446241,0
208,15,4,U0267,D146,267,146,0.09810091026513945,0
96,9,6,U0415,D107,415,107,0.039465441516388144,0
228,15,8,U0441,D241,441,241,0.04887517280932796,0
241,9,15,U0483,D206,483,206,0.021656306251988888,0
161,15,9,U0454,D037,454,37,0.08230306851313757,0
189,8,13,U0069,D154,69,154,0.078209198874864,0
144,9,7,U0039,D105,39,105,0.06487211510976904,0
102,12,10,U0356,D208,356,208,0.052972674777474194,0
150,8,15,U0133,D201,133,201,0.06830596986294918,0
158,12,13,U0062,D035,62,35,0.08609536758554642,0
166,12,13,U0408,D103,408,103,0.10480137633659731,0
142,14,1,U0090,D132,90,132,0.05936469105632963,0
151,9,7,U0196,D050,196,50,0.08918269852035304,0
180,9,11,U0248,D113,248,113,0.11285051080308495,0
149,13,9,U0338,D175,338,175,0.10680985269982113,0
202,17,7,U0456,D026,456,26,0.06194796778195549,0
207,10,6,U0305,D058,305,58,0.10329249679177327,0
275,15,15,U0423,D053,423,53,0.03425565794936164,0
225,10,12,U0000,D155,0,155,0.06537659382991495,0
190,17,14,U0173,D195,173,195,0.08812940222181781,0
155,11,22,U0328,D070,328,70,0.056926347882526096,0
192,14,1,U0422,D007,422,7,0.03550799616125544,0
193,8,11,U0137,D014,137,14,0.05763766220038624,0
159,8,9,U0112,D232,112,232,0.06799285471801136,0
211,16,16,U0234,D028,234,28,0.07954099894696998,0
124,13,15,U0304,D230,304,230,0.06998915488464896,0
170,12,9,U0013,D200,13,200,0.07522981390491923,0
202,9,11,U0045,D147,45,147,0.07573849173853692,0
168,9,15,U0039,D192,39,192,0.05715533703859377,0
172,14,14,U0472,D006,472,6,0.05275004740535261,0
174,13,19,U0113,D161,113,161,0.07925798924122873,0
147,15,11,U0146,D238,146,238,0.08049253167915965,0
227,10,8,U0241,D009,241,9,0.07493680098741651,0
139,10,6,U0016,D122,16,122,0.06053411424293864,0
193,12,11,U0209,D104,209,104,0.1211175555495751,0
197,17,5,U0429,D047,429,47,0.06292804834651516,0
142,11,11,U0231,D069,231,69,0.11202436638963209,0
183,15,19,U0369,D152,369,152,0.06984008654218704,0
144,13,15,U0456,D203,456,203,0.06554436431664784,0
236,15,3,U0192,D103,192,103,0.06428971947427875,0
134,14,1,U0069,D040,69,40,0.04791019151734732,0
154,9,1,U0293,D102,293,102,0.06236292522431025,0
131,16,7,U0357,D077,357,77,0.06509148635147344,0
126,13,8,U0358,D138,358,138,0.09321678130376199,0
244,13,16,U0380,D011,380,11,0.04463840469603031,0
202,9,14,U0144,D210,144,210,0.08062133239350266,0
186,16,13,U0072,D169,72,169,0.07974644460887004,0
154,8,7,U0124,D219,124,219,0.06748883861522181,0
216,13,7,U0266,D052,266,52,0.11118780752697993,0
147,15,7,U0308,D210,308,210,0.09414576513386025,0
212,9,17,U0375,D156,375,156,0.07872905019578152,0
145,10,7,U0145,D044,145,44,0.08675138693512657,0
154,17,3,U0364,D098,364,98,0.05502993816862284,0
210,17,9,U0237,D022,237,22,0.06857772191448669,0
215,14,18,U0228,D187,228,187,0.07872835945439433,0
204,8,10,U0134,D079,134,79,0.08243203892593276,0
138,12,10,U0418,D245,418,245,0.049446012812580764,0
162,13,3,U0171,D228,171,228,0.07906559992996876,0
186,17,13,U0326,D059,326,59,0.08864753315076418,0
146,14,15,U0294,D020,294,20,0.09609042801996065,0
235,17,9,U0010,D058,10,58,0.018525757921216135,0
84,17,14,U0124,D167,124,167,0.0072937098564020975,0
149,14,0,U0265,D000,265,0,0.026242768274026385,0
160,10,18,U0127,D109,127,109,0.07944019637689242,0
66,14,11,U0353,D243,353,243,0.006036538413163428,0
124,8,7,U0343,D228,343,228,0.045614167887380985,0
205,11,8,U0075,D152,75,152,0.09930328540551953,0
181,14,21,U0392,D015,392,15,0.0394798001247858,0
243,14,11,U0469,D032,469,32,0.05942171486457826,0
242,11,12,U0357,D216,357,216,0.0733181188423942,0
197,8,10,U0109,D021,109,21,0.060320881343437216,0
193,15,7,U0223,D066,223,66,0.11338618327598193,0
183,11,3,U0007,D194,7,194,0.047387758583303075,0
74,9,14,U0175,D202,175,202,0.021907927713739728,0
124,11,8,U0020,D042,20,42,0.047515586939728904,0
184,15,10,U0207,D179,207,179,0.10837610478117715,0
205,15,15,U0096,D062,96,62,0.08932155015374299,0
192,12,14,U0489,D132,489,132,0.07607838400580103,0
144,9,8,U0344,D107,344,107,0.08873861065664984,0
217,14,13,U0242,D024,242,24,0.10211981173593393,0
239,10,14,U0102,D037,102,37,0.07138179591616844,0
218,13,6,U0261,D180,261,180,0.10875397111475177,0
220,16,8,U0058,D143,58,143,0.07153583827388349,0
158,12,12,U0451,D223,451,223,0.06688867861509273,0
223,16,14,U0022,D092,22,92,0.05901565568458994,0
186,11,12,U0328,D069,328,69,0.1164484258256045,0
200,16,12,U0099,D213,99,213,0.0770850507406377,0
195,8,8,U0458,D200,458,200,0.04432777495189644,0
175,11,5,U0117,D137,117,137,0.09972692394502641,0
146,8,13,U0418,D182,418,182,0.06904473194337418,0
177,16,7,U0395,D141,395,141,0.10253350286136625,0
219,15,8,U0226,D238,226,238,0.06979742965636426,0
162,15,1,U0454,D102,454,102,0.043826621462153326,0
216,14,7,U0184,D083,184,83,0.1119898479848514,0
209,16,8,U0156,D068,156,68,0.09597281593582757,0
168,10,5,U0212,D070,212,70,0.11199650773405617,0
236,14,6,U0322,D103,322,103,0.09505641165011969,0
166,13,10,U0060,D053,60,53,0.10089121105404064,0
240,12,13,U0252,D055,252,55,0.0955389785366616,0
197,16,13,U0060,D205,60,205,0.060493363060598715,0
179,11,13,U0373,D056,373,56,0.10893635687791431,0
144,10,15,U0215,D142,215,142,0.10789051282129025,0
176,10,16,U0029,D208,29,208,0.05105422616098454,0
172,9,9,U0254,D125,254,125,0.10892040231166877,0
130,8,8,U0282,D211,282,211,0.07290926765978961,0
171,10,14,U0476,D015,476,15,0.05351094387784722,0
148,15,3,U0379,D232,379,232,0.060647738936320916,0
203,13,10,U0029,D148,29,148,0.09442806224913303,0
232,9,6,U0355,D074,355,74,0.07550009401089536,0
131,15,6,U0182,D067,182,67,0.0874455007343819,0
248,12,7,U0150,D152,150,152,0.09162735307206243,0
175,11,14,U0292,D065,292,65,0.11521191724684737,0
141,8,21,U0409,D065,409,65,-0.00592667448862827,1
210,8,14,U0241,D218,241,218,0.07350888499839503,0
162,11,1,U0419,D094,419,94,0.06492819476262668,0
177,16,9,U0219,D046,219,46,0.10125687852433479,0
164,17,7,U0062,D199,62,199,0.05370399062981912,0
147,17,5,U0420,D111,420,111,0.06330854658762253,0
209,13,9,U0434,D071,434,71,0.10130737253757666,0
169,8,6,U0323,D132,323,132,0.08699371370026904,0
123,15,6,U0348,D149,348,149,0.07868796724010396,0
202,16,13,U0491,D106,491,106,0.06015346225292734,0
132,9,11,U0205,D196,205,196,0.09179287042688389,0
134,13,18,U0363,D167,363,167,0.06560373160455824,0
228,14,4,U0190,D047,190,47,0.08970024433348661,0
132,8,3,U0492,D197,492,197,-0.01559169354082035,1
87,12,8,U0292,D165,292,165,0.04387424115729904,0
205,12,8,U0096,D070,96,70,0.10847362674417937,0
168,10,13,U0114,D017,114,17,0.0877627553590794,0
171,9,12,U0030,D024,30,24,0.06155233162913387,0
167,8,13,U0205,D066,205,66,0.08553534165472804,0
189,13,2,U0152,D088,152,88,0.09552389127783523,0
150,14,9,U0456,D249,456,249,0.02371068925166142,0
239,9,1,U0152,D148,152,148,0.052394978360794264,0
121,9,15,U0360,D094,360,94,0.0557605227899402,0
198,12,6,U0173,D109,173,109,0.1102338126875746,0
206,12,10,U0472,D048,472,48,0.08540387252937864,0
150,10,3,U0285,D169,285,169,0.08550344465249621,0
139,10,6,U0403,D079,403,79,0.08170804914870444,0
221,8,8,U0278,D051,278,51,0.06709060425625779,0
140,10,9,U0126,D063,126,63,0.0978755119900781,0
156,16,10,U0384,D085,384,85,0.09600448691886693,0
215,9,14,U0142,D114,142,114,0.09100506560632943,0
181,8,15,U0020,D124,20,124,0.044916630048841055,0
108,16,13,U0285,D220,285,220,0.03828093574396019,0
250,12,11,U0254,D203,254,203,0.08830174253217588,0
159,15,7,U0010,D117,10,117,0.06884662237912542,0
164,11,9,U0113,D173,113,173,0.10846811858458161,0
190,15,10,U0217,D042,217,42,0.11294707213298144,0
205,12,12,U0435,D062,435,62,0.10200024504086791,0
258,13,6,U0413,D128,413,128,0.07625751307014694,0
114,13,9,U0136,D153,136,153,0.08282869829619754,0
213,13,14,U0068,D201,68,201,0.08584601389279245,0
210,9,15,U0046,D024,46,24,0.04577586590497701,0
175,17,8,U0238,D088,238,88,0.08943943353698924,0
211,17,7,U0161,D106,161,106,0.08206714441828405,0
217,16,11,U0032,D131,32,131,0.0712912618116962,0
125,14,10,U0481,D081,481,81,0.04802093814238162,0
250,10,1,U0377,D059,377,59,0.042536218872043896,0
118,9,19,U0064,D042,64,42,0.0033999206390626924,0
135,11,7,U0178,D071,178,71,0.10213057192310077,0
170,15,8,U0462,D006,462,6,0.0507830201822243,0
257,16,4,U0414,D144,414,144,0.0523630486834426,0
168,17,15,U0378,D133,378,133,0.0883172039629555,0
179,9,7,U0311,D169,311,169,0.10259464273479701,0
237,13,12,U0203,D171,203,171,0.10237188828447802,0
168,15,13,U0454,D148,454,148,0.09055116466023627,0
133,10,7,U0044,D001,44,1,0.018749342048703932,0
163,16,6,U0032,D140,32,140,0.07958009276423006,0
235,11,11,U0105,D031,105,31,0.08352576496236613,0
183,12,0,U0479,D204,479,204,0.008899403376007031,0
257,14,13,U0050,D028,50,28,0.0324033277265694,0
210,12,9,U0132,D132,132,132,0.11534709373872343,0
154,11,6,U0293,D117,293,117,0.11151981703286185,0
182,11,7,U0132,D089,132,89,0.1070261246249326,0
146,12,9,U0055,D229,55,229,0.0800031970971794,0
153,10,8,U0336,D095,336,95,0.10254093912778806,0
300,16,17,U0454,D111,454,111,0.01076717927043791,0
221,9,4,U0088,D209,88,209,0.056224514387537616,0
214,14,5,U0408,D016,408,16,0.08118118851298595,0
155,11,10,U0450,D211,450,211,0.07456850465732823,0
243,15,16,U0307,D142,307,142,0.07534453239581546,0
224,14,8,U0291,D187,291,187,0.10198714781484808,0
255,15,5,U0375,D206,375,206,0.06338966040570776,0
253,11,10,U0475,D238,475,238,0.013230312780880826,0
121,9,13,U0150,D195,150,195,0.059844452342918464,0
136,14,13,U0391,D200,391,200,0.09138679818263717,0
140,16,3,U0414,D171,414,171,0.04569872759198318,0
142,13,13,U0318,D237,318,237,0.08458746717566867,0
193,14,8,U0020,D032,20,32,0.08017200654329942,0
157,13,3,U0236,D122,236,122,0.10336168711041915,0
263,9,15,U0098,D009,98,9,0.017179385062098262,0
256,16,2,U0488,D174,488,174,0.004379418932422996,0
180,12,3,U0360,D106,360,106,0.0893821161988832,0
258,10,15,U0105,D128,105,128,0.07077347668625655,0
240,11,3,U0377,D039,377,39,0.06326995279060987,0
162,11,7,U0305,D116,305,116,0.1077365651890233,0
100,16,5,U0412,D072,412,72,0.03256703849442388,0
171,12,9,U0315,D021,315,21,0.11318358316949101,0
154,9,6,U0450,D025,450,25,0.059145179386018265,0
188,13,5,U0299,D034,299,34,0.10476849119551568,0
184,14,12,U0216,D032,216,32,0.11274085026537439,0
183,15,13,U0257,D009,257,9,0.07547221211086824,0
201,12,6,U0107,D188,107,188,0.09815042167894605,0
131,15,12,U0360,D165,360,165,0.08219237709666655,0
196,15,23,U0353,D122,353,122,0.0570689852451281,0
162,11,10,U0142,D146,142,146,0.11589191307406205,0
188,14,10,U0230,D195,230,195,0.11485840647421253,0
218,16,10,U0422,D082,422,82,0.08498254889158174,0
131,17,10,U0423,D134,423,134,0.06547599461819026,0
169,11,10,U0174,D139,174,139,0.1253130768611715,0
175,16,1,U0203,D090,203,90,0.06991731504680798,0
159,11,11,U0499,D159,499,159,0.05955021102540281,0
216,8,7,U0307,D026,307,26,0.06029416720500386,0
151,11,5,U0343,D184,343,184,0.09474129066256354,0
158,9,3,U0133,D084,133,84,0.07735134213265832,0
152,13,4,U0197,D053,197,53,0.09982324282239363,0
224,15,18,U0175,D196,175,196,0.06874782610657587,0
160,13,7,U0185,D082,185,82,0.11780928205870561,0
198,16,7,U0100,D114,100,114,0.09120267379373481,0
259,13,15,U0217,D243,217,243,0.03384468174951211,0
177,14,14,U0130,D116,130,116,0.11075244022646391,0
224,12,7,U0351,D006,351,6,0.06438982676866445,0
247,15,5,U0173,D077,173,77,0.07760197136579411,0
221,9,17,U0145,D200,145,200,0.06603519833284488,0
179,9,12,U0183,D036,183,36,0.0994894062442927,0
206,15,7,U0347,D049,347,49,0.09528717232362582,0
129,13,17,U0416,D124,416,124,0.06636388437778751,0
149,9,8,U0144,D136,144,136,0.10147072729495932,0
156,13,6,U0287,D132,287,132,0.11729169894835367,0
270,15,5,U0075,D053,75,53,0.02916185934063964,0
147,13,3,U0356,D047,356,47,0.0697831969068613,0
147,16,11,U0212,D008,212,8,0.052940208759259255,0
138,13,0,U0385,D179,385,179,0.037912665129301304,0
202,10,4,U0153,D234,153,234,0.07618099206535783,0
186,16,10,U0166,D029,166,29,0.10071037020007972,0
223,17,16,U0446,D077,446,77,0.045829324879005706,0
207,12,13,U0400,D187,400,187,0.10014217358383543,0
125,13,16,U0115,D002,115,2,0.022541716940873813,0
148,11,9,U0099,D179,99,179,0.10770028835936118,0
235,10,20,U0033,D151,33,151,0.01978054776433058,0
172,17,2,U0018,D155,18,155,0.02927203666365219,0
228,12,6,U0317,D166,317,166,0.10440368184000892,0
174,10,14,U0415,D182,415,182,0.09667178357388861,0
141,9,11,U0305,D074,305,74,0.0912199425868534,0
168,13,6,U0085,D208,85,208,0.09551455386577695,0
141,15,11,U0497,D081,497,81,0.04909243643303157,0
157,10,7,U0300,D242,300,242,0.07849198043056221,0
188,13,8,U0230,D208,230,208,0.11412992919344495,0
200,16,19,U0437,D152,437,152,0.05453102669759047,0
116,8,15,U0377,D104,377,104,0.035079403917214036,0
179,10,13,U0081,D013,81,13,0.06259748160922973,0
157,9,13,U0370,D212,370,212,0.07809466935344328,0
154,15,4,U0343,D010,343,10,0.05401926743929425,0
185,16,5,U0256,D174,256,174,0.0933131740413145,0
158,17,13,U0488,D026,488,26,0.03883998409416556,0
235,13,15,U0321,D003,321,3,0.05061633894772416,0
228,10,15,U0167,D178,167,178,0.09681675108245708,0
227,17,8,U0151,D104,151,104,0.07179979921867596,0
160,15,6,U0231,D033,231,33,0.09482546286262317,0
142,17,12,U0051,D167,51,167,0.05029618552649723,0
183,14,3,U0001,D070,1,70,0.049798835743292524,0
174,9,8,U0188,D017,188,17,0.09140784127336243,0
156,14,16,U0410,D018,410,18,0.07613804379561567,0
133,8,7,U0193,D209,193,209,0.06657212276222291,0
178,15,14,U0342,D142,342,142,0.10772830290361451,0
164,12,0,U0416,D074,416,74,0.054682114525011316,0
208,16,9,U0417,D139,417,139,0.09499271428396372,0
207,10,4,U0445,D034,445,34,0.07017199281080055,0
224,14,0,U0287,D035,287,35,0.054807422125250194,0
130,15,7,U0258,D244,258,244,0.04454497665637641,0
196,8,9,U0054,D241,54,241,0.03304942416993223,0
151,13,8,U0282,D139,282,139,0.12345799071201663,0
131,9,11,U0203,D143,203,143,0.09588792894195264,0
163,15,13,U0007,D219,7,219,0.05483376669721507,0
223,13,12,U0275,D171,275,171,0.11292573432199732,0
165,10,10,U0179,D230,179,230,0.10617552820617071,0
243,11,12,U0272,D043,272,43,0.09415197873992925,0
202,14,3,U0108,D163,108,163,0.07468027014179945,0
164,16,4,U0288,D186,288,186,0.0848000928498403,0
226,17,4,U0310,D157,310,157,0.06196368248800477,0
198,9,10,U0202,D015,202,15,0.07967459760674472,0
143,16,14,U0328,D079,328,79,0.09607341011412368,0
254,13,18,U0097,D112,97,112,0.05609075541975378,0
190,9,12,U0363,D083,363,83,0.09706383318123712,0
181,15,2,U0490,D008,490,8,0.01005506361132602,0
146,11,12,U0454,D124,454,124,0.08558712067397756,0
227,15,14,U0399,D045,399,45,0.08353444984672137,0
201,14,7,U0346,D132,346,132,0.10625216464685094,0
205,14,8,U0078,D222,78,222,0.08026822785462595,0
160,14,15,U0319,D017,319,17,0.09693029910341805,0
213,9,9,U0087,D171,87,171,0.0884743131686817,0
216,15,10,U0356,D213,356,213,0.0834672882437385,0
153,9,8,U0368,D038,368,38,0.08351752515662836,0
123,10,16,U0167,D065,167,65,0.07186660958320962,0
203,17,2,U0185,D121,185,121,0.06978273362208004,0
117,14,9,U0082,D241,82,241,0.04840264658341803,0
186,14,8,U0022,D185,22,185,0.08937761688106843,0
162,14,7,U0102,D066,102,66,0.10239024237345001,0
229,11,4,U0350,D174,350,174,0.08466543498421553,0
164,12,17,U0349,D091,349,91,0.10330639381058626,0
224,14,8,U0006,D074,6,74,0.05675788623957234,0
159,15,6,U0442,D073,442,73,0.08260208425217186,0
220,10,14,U0108,D083,108,83,0.0873544059666222,0
262,13,10,U0314,D094,314,94,0.07393690932549707,0
137,16,1,U0497,D180,497,180,-0.01072750024650515,1
192,17,0,U0369,D050,369,50,0.03405997352663298,0
290,12,9,U0258,D172,258,172,0.06781389554976391,0
183,11,13,U0485,D175,485,175,0.06893044667804943,0
182,16,10,U0111,D243,111,243,0.061233727816142336,0
212,11,3,U0285,D118,285,118,0.0952580510285051,0
182,10,15,U0251,D149,251,149,0.11058690664116144,0
112,14,6,U0393,D081,393,81,0.05872131367850497,0
225,12,21,U0097,D011,97,11,0.012433111650241191,0
100,8,9,U0012,D206,12,206,-0.006237342891791231,1
163,15,12,U0166,D182,166,182,0.11030809746577175,0
228,8,16,U0076,D097,76,97,0.042097006330468756,0
166,16,11,U0447,D044,447,44,0.0892322905543051,0
152,8,10,U0280,D091,280,91,0.08699717447702565,0
215,11,14,U0168,D190,168,190,0.10088323629213103,0
146,17,8,U0225,D191,225,191,0.0872767147556715,0
131,11,11,U0423,D171,423,171,0.08290291790455273,0
191,16,9,U0317,D014,317,14,0.07939012803348078,0
173,8,10,U0039,D123,39,123,0.06592340484724063,0
130,17,14,U0487,D226,487,226,0.012339215568473949,0
205,16,4,U0417,D144,417,144,0.07953566287602143,0
199,11,8,U0334,D229,334,229,0.08644647671110495,0
166,14,7,U0002,D074,2,74,0.0725011463528511,0
